,Unnamed: 0,smi,ID,mol,SA score,Mol wt,fitness value,prop
486485,4637888,CCN1N=CC(OC2CNC2)=C1,MCULE-8635158936,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9170>,2.84098816774268,167.212,0.2536,0.2536
340263,3849969,N1(CCNC)CCC(CC1)C,MCULE-8455896186,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9120>,1.96657353728979,156.273,0.9377,0.9377
412990,4258064,C1(CCNC1)(COC)C(OC)=O,MCULE-8210089801,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A90D0>,3.23371316379573,173.212,-0.2145,-0.2145
399052,4212397,N(C1CC1)CC1CCN(C)C1,MCULE-8444568946,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9080>,2.61786221614959,154.257,0.6901,0.6901
484393,4632853,COC1(CNC1)CN,MCULE-7844796844,<rdkit.Chem.rdchem.Mol object at 0x00000140CC1A9030>,3.45574789075448,116.164,-1.0665,-1.0665
560182,5450161,NC1=CC=C(CCN(C)C2CC2)C=C1,MCULE-9058047843,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0F80>,1.8932415324377,190.29,1.9055,1.9055
227940,2976350,C1CNCCC(=O)N1,MCULE-1678306131,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0F30>,2.65090565472964,114.148,-0.9041,-0.9041
342075,3863386,CNC(CC1=C(C)C=CC=C1)C,MCULE-8213176080,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0EE0>,2.2262418351244,163.264,2.14542,2.14542
153873,2064403,CCNCC1=CC(N(=O)=O)=CC=C1,MCULE-6126358123,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0E90>,1.76132436539344,180.207,1.7043,1.7043
430021,4301181,C(OC)([C@@H](CCC)N)=O,MCULE-5854286766,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0E40>,2.45076786744258,131.175,0.2868,0.2868
404027,4226430,C1C=C2C=C(CCCN)C=CC2=CC=1,MCULE-6887508632,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0DF0>,1.58402392527938,185.27,2.7311,2.7311
590557,5749430,O[C@H](C)C(C)(C)C,MCULE-7929838583,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0DA0>,2.61833588821267,102.177,1.4133,1.4133
518701,5025263,O=C(CC(C1C=CC(C)=C(C)C=1)N)O,MCULE-3627468510,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0D50>,2.33486224289008,193.246,1.77794,1.77794
419645,4277265,O[C@H](C)CC[C@@H](C)O,MCULE-6083261012,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0D00>,3.14815468300368,118.176,0.5282,0.5282
215662,2790445,CC(NC(CC1=CC=C(N)C=C1)=O)C,MCULE-4133888738,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0CB0>,1.67778220512534,192.262,1.3359,1.3359
393413,4196944,C(=O)([C@H](N)C)NCC(=O)O,MCULE-2334963197,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0C60>,2.4197053606718,146.146,-1.4656,-1.4656
290488,3544503,NCC1=NN2C(CCCC2)=C1,MCULE-6657900350,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0C10>,2.77947774014338,151.213,0.678099999999999,0.678099999999999
349773,4051161,C12CC3=C(C=CC=C3)C1=NNC=2C(C)C,MCULE-1194227894,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0BC0>,2.50167694706868,198.269,3.1043,3.1043
386649,4177518,C1(OC=CC=1)C(C)(C)C,MCULE-5231106135,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0B70>,2.42470108414863,124.183,2.5771,2.5771
538801,5285415,[C@H]1(C)CCN[C@@H]1C(=O)OC,MCULE-6874278829,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0B20>,3.47098084756941,143.186,0.1574,0.1574
573486,5570163,C1=C([C@@H](C2CCC2)N)OC(CC)=C1,MCULE-2645064277,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0AD0>,2.99768512862049,179.263,2.6419,2.6419
236134,3069349,C1(CN)C=C(OC=1C)C,MCULE-9956422738,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0A80>,2.37782608414863,125.171,1.35514,1.35514
202294,2702726,N#CC1=CC=CC(=C1C)C#N,MCULE-9145269177,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0A30>,2.34238956706646,142.161,1.73838,1.73838
555034,5423811,CCC1C=C(C2C(N)=CN=CC=2)C=CC=1,MCULE-3369857378,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E09E0>,1.93141183078961,198.269,2.8932,2.8932
183749,2408635,C1(=S)NC(=O)NC(C)=C1C(O)=O,MCULE-1195257887,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0990>,2.83108448944754,186.192,0.43911,0.43911
160627,2173894,N/C(/C1=CC(O)=CC=C1)=N\O,MCULE-3619901632,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0940>,2.08112187475877,152.153,0.4867,0.4867
273089,3427512,C1CC(O)(CN2C=CC=N2)CCN1,MCULE-9315321334,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E08F0>,2.88329804960397,181.239,-0.0023999999999999,-0.0023999999999999
335798,3838536,N1(C)C(C2C=CC=CC=2)=CC(CN)=N1,MCULE-3546005538,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E08A0>,2.08117058569214,187.246,1.5458,1.5458
336046,3838877,C1(=CSC(C)=N1)C1=CC=CC=C1N,MCULE-8318849446,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0850>,1.96514993711901,190.271,2.70072,2.70072
258524,3329429,CC(OCCC1C=CC=CC=1)=O,MCULE-2877884154,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0800>,1.43606373335354,164.204,1.7922,1.7922
367850,4116669,NC1C=C2C(NC(C2=O)=O)=CC=1,MCULE-7892277417,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E07B0>,2.25090519777147,162.148,0.4036,0.4036
535483,5245312,NS(CCCCC=C)(=O)=O,MCULE-6361841607,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0760>,2.47786049093587,163.242,0.6312,0.6312
194624,2658600,CN1C(C)(C)C(=O)NC1=O,MCULE-6233137342,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0710>,2.80941644359859,142.158,-0.0534000000000001,-0.0534000000000001
78780,999842,C(O)(CCC1C=CC=CC=1)=O,MCULE-1670073750,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E06C0>,1.22691646532949,150.177,1.7038,1.7038
592985,5793449,N1=C2C=CNC=C2C=C1,MCULE-6544812466,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0670>,2.75254082773838,118.139,1.5145,1.5145
333817,3831646,C1(=CC=CO1)C=CCN1CCCCC1,MCULE-5284332530,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0620>,2.21779816810972,191.274,2.7787,2.7787
278068,3468444,C1(CCC(N)C)=CC=C(O)C(OC)=C1,MCULE-2226728383,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E05D0>,2.33566908171271,195.262,1.6806,1.6806
237759,3093732,C1=C(C=CC2=CC=CC(O)=C12)C(O)=O,MCULE-6591947606,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0580>,1.68591845551462,188.182,2.2436,2.2436
220806,2903983,O(CC1=CC=CC=C1)CC1C=CC=CC=1,MCULE-1842855603,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0530>,1.25308081111161,198.265,3.4034,3.4034
353092,4062342,C(O)[C@H](C1=CC=CC=C1)N,MCULE-9622282858,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E04E0>,2.09728837166081,137.182,0.6787,0.6787
296580,3596018,C1(NN)=NC=NN1C(C)C,MCULE-4696396717,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0490>,3.08966423847038,141.178,0.1446,0.1446
519741,5029038,N1C[C@H]2C3C(CCN2CC1)=CC=CC=3,MCULE-3558061780,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0440>,2.61430783243567,188.274,1.189,1.189
482921,4627239,OC(C#CCOC1=CC=CC=C1)=O,MCULE-7735863041,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E03F0>,2.13638943815852,176.171,1.1534,1.1534
183071,2407212,N1=CC=C(C=C1)C(CCCCCN)N,MCULE-6517075953,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E03A0>,2.58935557968842,193.294,1.6005,1.6005
370185,4123592,O[C@@H]1CC2C=CC=CC=2[C@H]1N,MCULE-3973957239,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0350>,2.88432157732346,149.193,0.6034,0.6034
237750,3093720,C1(CCCCC(C)N)=CC=CO1,MCULE-7374444199,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0300>,2.55938671377516,167.252,2.3396,2.3396
233474,3036053,O=C(C)CCC=C,MCULE-9598399930,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E02B0>,2.38260820190869,98.145,1.5416,1.5416
274933,3448530,C12N(C)CCN(C)C=1C(=O)C2=O,MCULE-9684861656,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0210>,2.90664540756169,166.18,-0.8314,-0.8314
349664,4050453,C1(C=CSC=1)C=CC(C)=O,MCULE-4852101760,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E01C0>,2.47554354249969,152.218,2.3503,2.3503
290823,3545244,OC(CC1SC2=C(C=CC=C2)C=1)=O,MCULE-5364780227,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0170>,2.01511209928118,192.239,2.5284,2.5284
165578,2203321,C12C3C=CC=NC=3C3C(=CC=CN=3)C1O2,MCULE-8636163822,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0120>,3.3992363945696,196.209,2.2696,2.2696
290515,3544548,CC(N1CC(C(O)=O)C1)(C)C,MCULE-7015312301,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E00D0>,2.32101059270749,157.213,0.8013,0.8013
399005,4212336,C(=O)(N1CCC[C@H]1CO)C,MCULE-3135356114,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0080>,2.55186474528718,143.186,-0.0104000000000001,-0.0104000000000001
417199,4268640,C(O)(=O)[C@@H](CC1=CC=CC(OC)=C1)N,MCULE-6699006363,<rdkit.Chem.rdchem.Mol object at 0x00000140CC0E0030>,2.07062454729976,195.218,0.6496,0.6496
17151,161868,C(C1CCC1)(=O)NCC1CCCO1,MCULE-9531584875,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54F80>,2.34006672945209,183.251,1.0817,1.0817
52584,514034,N1(C)C2C=CC=CC=2N(C)C1C=CC,MCULE-7462852385,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54F30>,2.8960616507809,188.274,2.4748,2.4748
374707,4139149,CCCCC/C=C(\C=O)/CCCC,MCULE-7619150531,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54EE0>,2.57595128847036,182.307,3.8822,3.8822
367130,4115209,N1(C(=O)NCC1=O)C1CNC1,MCULE-5896734190,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54E90>,3.017131105528,155.157,-1.49,-1.49
494282,4708671,C1=C(O)C=CC(=C1)CC(NC(C)=O)C,MCULE-2890211848,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54E40>,2.20497232057911,193.246,1.4593,1.4593
555070,5424010,C#CCCCCC(N(CC)CC)=O,MCULE-5401535388,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54DF0>,2.3451505192396,181.279,2.0484,2.0484
572898,5567338,C1=C([C@@H](C(C)CC)N)C(N)=NC=C1,MCULE-3515989402,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54DA0>,3.13462830049979,179.267,1.7097,1.7097
504293,4749998,N1C=CC(=CC=1)CCNC1CCCC1,MCULE-4352633072,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54D50>,1.8601223439339,190.29,2.1563,2.1563
577910,5600807,C1(N)=NC(C[C@H](C(OC)=O)N)=CC=C1,MCULE-8034976692,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54D00>,2.71744762422283,195.222,-0.2934,-0.2934
393828,4198007,N[C@@H]1CCC[C@@H](C)C1,MCULE-8122076410,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54CB0>,2.96786643125543,113.204,1.5238,1.5238
563763,5469188,C1(C2OCCO2)=NC=CC=C1N,MCULE-2438017013,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54C60>,2.82151826470454,166.18,0.7092,0.7092
563456,5463863,C1(C=C)CCCCCCC1,MCULE-4062427042,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54C10>,2.19159456561451,138.254,3.5329,3.5329
255351,3317759,CC(=NN)CC(NN)=O,MCULE-1283385586,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54BC0>,3.32182399384763,130.151,-1.299,-1.299
368702,4119120,COC(C1C2C=CC=CC=2CNC1)=O,MCULE-5763989036,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54B70>,2.72792788738073,191.23,1.0464,1.0464
375318,4141039,O=C(C1C=C(N)C(N(=O)=O)=CN=1)O,MCULE-5910956417,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54B20>,2.41670988575543,183.123,0.2702,0.2702
341578,3852908,C1(C)=CNNC1=O,MCULE-9098077492,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54AD0>,3.41751427478319,98.105,0.01142,0.01142
378356,4149913,CC(C(=O)OC)C1C=CC(N)=CC=1,MCULE-4746224408,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54A80>,2.31298985389522,179.219,1.5453,1.5453
487372,4640177,CC1N=C(N)N(C)C=1,MCULE-9942914001,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54A30>,2.91520723141382,111.148,0.31072,0.31072
394642,4200591,C1(=CC=C(O)C=C1)C[C@H](N)CC(=O)O,MCULE-8499920438,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B549E0>,2.34057353515401,195.218,0.7367,0.7367
18797,177304,N1(N=CC2=CC=C(C)S2)C=NN=C1,MCULE-2293980373,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54990>,2.97905149089952,192.247,1.53022,1.53022
6859,76824,C(=S)(NCC1C=CN=CC=1)C(N)=O,MCULE-1815268563,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54940>,2.3769205192396,195.247,-0.0161000000000001,-0.0161000000000001
55025,585352,C(=O)(C1=CC=CO1)C(O)NC(OC)=O,MCULE-6898834669,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B548A0>,3.00725491167223,199.162,0.1367,0.1367
13298,125577,C(O)(=O)C1=CC=C(C=C1)OC(C)CC,MCULE-9542125705,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54850>,2.05846543798801,194.23,2.5621,2.5621
386559,4177269,C(O)(=O)[C@H](CSCCO)N,MCULE-4219102659,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54800>,2.97993160919251,165.214,-0.8762,-0.8762
481882,4620520,C(N)(C(=O)O)C1=CC=C(C(=O)O)C=C1,MCULE-6302282788,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B547B0>,2.2148310578589,195.174,0.4692,0.4692
11999,113222,N12N=CN=C1N=CC=C2C1C=CN=CC=1,MCULE-7614420086,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54760>,2.39700081111161,197.201,1.1863,1.1863
434635,4320581,C(O)(=O)[C@@H]([C@H](C)CC)N,MCULE-1413119398,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54710>,2.81599240187236,131.175,0.4444,0.4444
563000,5461673,NC1C(OCCOC)=CC(OC)=CC=1,MCULE-8169462244,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B546C0>,1.77333739042587,197.234,1.3026,1.3026
371543,4127759,O=C(N)C1C=C(O)N=CN=1,MCULE-2951027103,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54670>,2.80204372564987,139.114,-0.7189,-0.7189
364967,4110625,C1(C=CC(=CC=1)OC)C1C=CC(=CC=1)C,MCULE-6540543604,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54620>,1.19311236746223,198.265,3.67062,3.67062
192971,2651842,N1C2=CC=CC=C2CN2CC[C@H](O)C=12,MCULE-6298560785,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B545D0>,3.23416564535446,188.23,1.2968,1.2968
402410,4221623,C(O)(=O)[C@@H](NC)CO,MCULE-6293854138,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54580>,2.69300909354197,119.12,-1.3487,-1.3487
423318,4286287,N1C=C(C2C=CC=C(OC)C1=2)C,MCULE-3607311061,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54530>,2.04272481932639,161.204,2.48492,2.48492
64040,747789,C12C=C(C)C(=CC=1C(=CC(=O)O2)C)N,MCULE-6281037155,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B544E0>,2.17055224561117,189.214,1.99204,1.99204
295847,3585601,C1(C(C)=CC(NC=1C)=O)N(=O)=O,MCULE-9320889614,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54490>,2.6538894522267,168.152,0.89994,0.89994
470271,4508191,N1(C(C)C)C(=O)N(N=C1C1CCC1)C,MCULE-7272175220,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54440>,2.71028349629505,195.266,1.4302,1.4302
11671,111043,C1=C(C=CC(=C1)CCC1=NN=NN1)N,MCULE-6166877799,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B543F0>,2.45672673953829,189.222,0.5671,0.5671
293759,3564890,C1(OC)=CC2=C(C=C1)N=C1NCCN21,MCULE-9655936649,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B543A0>,2.63792223672403,189.218,1.4704,1.4704
576689,5593136,C1([C@H](CCCCN)N)OC=CC=1,MCULE-5842986844,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54350>,2.80656092191996,168.24,1.4084,1.4084
294702,3575762,C1(O)C(=O)C=CN(CCCOC)C=1C,MCULE-1779159705,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54300>,2.38964212415368,197.234,0.89882,0.89882
350839,4054529,N1C(COC2C=CC=C(C)C1=2)=O,MCULE-9922504586,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B542B0>,2.27927821299155,163.176,1.32592,1.32592
539750,5297050,OCCCCCCCCC=C,MCULE-1808688008,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54260>,2.00430207326993,156.269,2.8954,2.8954
388754,4183059,C(OC)(=O)C1=CN=CC(CC#N)=C1,MCULE-5797590893,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54210>,2.2596705192396,176.175,0.93428,0.93428
351332,4056676,N(=O)(=O)C1C=CC(=CC=1OC)O,MCULE-8996579428,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B541C0>,1.8834362729463,169.136,1.309,1.309
74127,928540,C1(C2=CC=C(C)C=C2)=NNN=N1,MCULE-7892445565,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54170>,1.87472617679245,160.18,1.17512,1.17512
435843,4324306,N(=O)(=O)C1=CC=C2C(SN=N2)=C1,MCULE-9516801504,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54120>,2.54396373335354,181.176,1.5995,1.5995
424126,4287959,C12C=COC=1CC(C)CC2=O,MCULE-6919571599,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B540D0>,3.35466072731584,150.177,2.0446,2.0446
161774,2176416,NC(CNC1=CC=C(C(O)=O)C=C1)=O,MCULE-5857810007,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54080>,1.68698989743303,194.19,0.281999999999999,0.281999999999999
480806,4617187,COCCOC1=CC(N)=NC=C1,MCULE-4256897232,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B54030>,2.05844020394177,168.196,0.689,0.689
44860,455515,N1(CC(O)=O)C(=O)CCC1=O,MCULE-3966172669,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31F80>,2.06859874478529,157.125,-0.78,-0.78
29994,326613,N1(CCO)C=CC=N1,MCULE-9484586039,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31F30>,2.24942739386007,112.132,-0.1246,-0.1246
380064,4154825,O=C(CCCC1C=CC(N)=CC=1)OC,MCULE-2842202286,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31EE0>,1.65893620699391,193.246,1.7645,1.7645
478676,4609212,N[C@H](C1=CC=C(OC)C=C1)CCCC,MCULE-8373393835,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31E90>,2.10107123057599,193.29,2.8852,2.8852
371788,4128490,C1C2(CCCCO2)CN1,MCULE-8911240867,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31E40>,3.45775001305616,127.187,0.5289,0.5289
108121,1192212,N1(CCOCC1)CC1=CC=CC=N1,MCULE-5014117498,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31DF0>,1.7681379748609,178.235,0.9138,0.9138
478685,4609227,C1(C#N)=CC=C([C@H](N)CCCC)C=C1,MCULE-7007657298,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31DA0>,2.39313276903753,188.274,2.74828,2.74828
268502,3399538,C1(C#N)C(=S)C2CCCC=2OC=1N,MCULE-3507077677,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31D50>,3.34433205770113,192.243,1.95167,1.95167
483902,4631649,O=C1C2(CCC2)CN1,MCULE-9964635912,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31D00>,3.39528412850701,111.144,0.2865,0.2865
165054,2199764,N1C(CCC)=NNC1=O,MCULE-5282425010,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31CB0>,3.04015662261017,127.147,0.0505,0.0505
225731,2960864,O=C(OCC)CC1(O)CCCCC1,MCULE-4757386246,<rdkit.Chem.rdchem.Mol object at 0x00000140C9B31C60>,2.27402436539344,186.251,1.6348,1.6348
